transaction_id,account_id,transaction_amount,transaction_frequency,merchant_category,location,time_pattern,is_night_transaction,is_weekend,account_age_days,avg_monthly_income,debt_to_income,interest_rate,credit_utilization,failed_login_attempts,device_risk_score,is_risk
TXN_10822,ACC_846,25.88,1,Electronics,Domestic,2,1,1,2961,6051.36,0.29,14.37,0.56,0,0.22,0
TXN_10823,ACC_388,32.22,2,Grocery,International_LowRisk,0,1,0,2095,4302.76,0.48,15.73,0.48,1,0.37,0
TXN_10824,ACC_586,53.68,2,Utilities,Domestic,14,0,0,1483,9341.01,0.42,15.62,0.45,0,0.14,0
TXN_10825,ACC_534,42.5,6,Grocery,Domestic,3,1,0,481,3499.56,0.17,7.81,0.47,0,0.32,0
TXN_10826,ACC_607,503.57,2,Luxury_Goods,International_LowRisk,17,0,0,503,4942.33,0.49,8.72,0.46,0,0.26,0
TXN_10827,ACC_567,209.24,7,Electronics,Domestic,14,0,1,3533,8792.06,0.21,8.92,0.53,0,0.18,0
TXN_10828,ACC_977,3779.61,19,Grocery,International_HighRisk,15,0,0,82,4945.26,0.54,4.73,0.89,2,0.77,1
TXN_10829,ACC_790,57.79,2,Utilities,Domestic,14,0,0,1647,5284.71,0.27,11.29,0.18,0,0.19,0
TXN_10830,ACC_704,273.86,4,Travel,International_LowRisk,5,1,1,2466,6225.38,0.38,9.24,0.4,0,0.07,0
TXN_10831,ACC_513,4726.73,32,Grocery,International_HighRisk,23,1,0,3167,8640.73,0.45,4.48,0.82,6,0.76,1
TXN_10832,ACC_695,70.11,6,Electronics,International_LowRisk,20,0,0,2500,9043.78,0.33,15.37,0.31,0,0.39,0
TXN_10833,ACC_596,166.59,5,Utilities,Domestic,14,0,1,975,3462.18,0.45,8.83,0.5,0,0.24,0
TXN_10834,ACC_237,423.29,1,Grocery,International_LowRisk,2,1,0,1597,1500.0,0.45,10.01,0.14,2,0.28,0
TXN_10835,ACC_434,23.55,8,Grocery,International_LowRisk,3,1,0,857,7553.07,0.46,10.97,0.31,0,0.22,0
TXN_10836,ACC_609,21.74,1,Utilities,Domestic,10,0,0,159,5545.18,0.25,9.87,0.36,2,0.39,0
TXN_10837,ACC_221,249.11,1,Utilities,Domestic,12,0,0,2310,8472.75,0.2,9.9,0.2,0,0.13,0
TXN_10838,ACC_898,45.97,5,Grocery,International_LowRisk,15,0,0,2026,5076.05,0.48,8.29,0.27,0,0.07,0
TXN_10839,ACC_682,546.99,8,Electronics,International_LowRisk,21,0,0,3529,10126.82,0.46,16.3,0.19,0,0.2,0
TXN_10840,ACC_157,21.18,6,Utilities,Domestic,12,0,0,1195,5814.24,0.25,6.3,0.46,0,0.05,0
TXN_10841,ACC_128,19.82,1,Electronics,Domestic,11,0,0,2590,11198.15,0.2,9.35,0.49,0,0.02,0
TXN_10842,ACC_199,18.3,4,Utilities,Online_Unverified,13,0,0,2684,5067.91,0.42,15.17,0.11,0,0.32,0
TXN_10843,ACC_186,2484.9,13,Gambling,Domestic,9,0,1,2235,8694.6,0.61,15.59,0.81,1,0.81,1
TXN_10844,ACC_433,407.61,7,Grocery,International_LowRisk,13,0,0,2880,3368.7,0.25,15.99,0.33,0,0.21,0
TXN_10845,ACC_122,33.49,2,Travel,Domestic,12,0,0,439,6721.07,0.25,5.03,0.24,0,0.24,0
TXN_10846,ACC_310,35.14,5,Grocery,Domestic,21,0,0,1815,5247.37,0.24,7.96,0.36,0,0.18,0
TXN_10847,ACC_750,818.44,16,Crypto_Exchange,International_LowRisk,17,0,1,1247,8095.69,0.83,15.37,0.97,1,0.72,1
TXN_10848,ACC_687,15.74,2,Utilities,Domestic,23,1,0,1149,2781.33,0.18,6.02,0.57,0,0.33,0
TXN_10849,ACC_920,403.53,5,Utilities,Domestic,11,0,0,1258,10213.29,0.24,13.16,0.11,0,0.22,0
TXN_10850,ACC_652,661.37,8,Grocery,Domestic,8,0,0,2272,5536.47,0.34,9.07,0.37,0,0.12,0
TXN_10851,ACC_119,37.24,4,Electronics,Domestic,5,1,0,3404,3753.19,0.32,10.8,0.53,0,0.39,0
TXN_10852,ACC_578,157.48,7,Grocery,International_LowRisk,19,0,0,3006,7539.8,0.36,8.64,0.6,1,0.21,0
TXN_10853,ACC_634,192.49,5,Grocery,Domestic,7,0,1,1710,9370.17,0.27,10.05,0.29,0,0.08,0
TXN_10854,ACC_950,6029.82,17,Gambling,International_LowRisk,13,0,1,687,5805.4,0.77,6.98,0.76,6,0.82,1
TXN_10855,ACC_362,45.49,4,Electronics,Domestic,7,0,1,3294,6828.59,0.15,9.57,0.23,0,0.21,0
TXN_10856,ACC_575,424.24,1,Utilities,Online_Unverified,13,0,0,1147,10892.45,0.2,11.12,0.53,0,0.23,0
TXN_10857,ACC_364,257.98,1,Luxury_Goods,Domestic,17,0,1,2020,6316.59,0.28,8.93,0.46,2,0.24,0
TXN_10858,ACC_156,7562.51,10,Wire_Transfer,Domestic,19,0,0,1518,4724.46,0.83,7.1,0.97,4,0.7,1
TXN_10859,ACC_787,66.33,4,Electronics,Domestic,23,1,0,3038,7081.79,0.31,12.6,0.58,0,0.36,0
TXN_10860,ACC_223,1618.19,10,Utilities,International_HighRisk,16,0,1,2486,2508.94,0.47,8.83,0.67,2,0.89,1
TXN_10861,ACC_225,67.34,4,Luxury_Goods,Domestic,18,0,0,922,5303.12,0.26,16.19,0.35,1,0.13,0
TXN_10862,ACC_279,78.54,1,Grocery,Domestic,13,0,1,1564,4566.82,0.49,7.02,0.39,0,0.18,0
TXN_10863,ACC_215,152.21,5,Grocery,Domestic,21,0,1,623,5584.73,0.18,11.45,0.4,1,0.29,0
TXN_10864,ACC_832,176.46,1,Utilities,Domestic,20,0,0,2742,6871.38,0.16,14.55,0.52,0,0.09,0
TXN_10865,ACC_155,89.02,7,Electronics,International_LowRisk,7,0,1,2899,8913.22,0.48,10.81,0.17,0,0.09,0
TXN_10866,ACC_931,31.11,7,Electronics,Domestic,7,0,0,1639,3445.66,0.22,9.14,0.22,0,0.12,0
TXN_10867,ACC_361,161.1,3,Grocery,Online_Unverified,7,0,0,2616,5239.95,0.29,4.85,0.28,1,0.09,0
TXN_10868,ACC_931,60.73,2,Luxury_Goods,Domestic,1,1,1,2043,7963.91,0.42,14.73,0.35,0,0.11,0
TXN_10869,ACC_522,7022.09,34,Gambling,Domestic,13,0,0,3406,6808.99,0.58,4.12,0.88,1,0.74,1
TXN_10870,ACC_264,78.15,6,Electronics,Domestic,11,0,0,142,5826.89,0.42,7.8,0.45,0,0.14,0
TXN_10871,ACC_756,215.32,7,Electronics,International_LowRisk,20,0,1,1281,7862.72,0.4,11.62,0.32,0,0.12,0
TXN_10872,ACC_184,310.95,3,Grocery,Domestic,22,0,0,2838,4192.62,0.35,7.43,0.48,0,0.07,0
TXN_10873,ACC_427,2751.48,29,Utilities,International_HighRisk,4,1,1,3416,10396.69,0.81,10.48,0.84,5,0.73,1
TXN_10874,ACC_435,21.3,7,Luxury_Goods,Domestic,13,0,0,3448,8550.22,0.26,6.27,0.35,1,0.1,0
TXN_10875,ACC_329,99.17,4,Grocery,Domestic,17,0,0,1924,7308.43,0.31,5.33,0.23,1,0.14,0
TXN_10876,ACC_818,5734.46,16,Wire_Transfer,Domestic,19,0,0,394,7931.75,0.5,12.05,0.9,2,0.92,1
TXN_10877,ACC_476,230.73,7,Grocery,Domestic,0,1,0,1888,5448.74,0.31,11.99,0.42,0,0.24,0
TXN_10878,ACC_606,25.19,5,Grocery,International_LowRisk,6,0,0,2054,6564.81,0.34,5.67,0.25,0,0.18,0
TXN_10879,ACC_541,4617.74,14,Wire_Transfer,International_LowRisk,9,0,0,768,1756.68,0.49,5.33,0.7,4,0.91,1
TXN_10880,ACC_518,140.83,8,Luxury_Goods,Domestic,8,0,1,1544,10584.14,0.37,4.94,0.51,1,0.35,0
TXN_10881,ACC_762,29.31,7,Utilities,Domestic,4,1,0,2951,5127.44,0.2,15.79,0.23,0,0.03,0
TXN_10882,ACC_533,128.11,1,Luxury_Goods,Domestic,3,1,0,991,3634.66,0.19,13.2,0.46,0,0.34,0
TXN_10883,ACC_462,53.61,1,Travel,Online_Unverified,19,0,0,2096,4698.66,0.5,15.63,0.27,0,0.26,0
TXN_10884,ACC_409,17.99,1,Travel,International_LowRisk,4,1,0,1096,4571.6,0.44,16.18,0.46,0,0.28,0
TXN_10885,ACC_604,13496.38,30,Gambling,International_HighRisk,4,1,1,1803,4741.43,0.71,12.13,0.92,5,0.63,1
TXN_10886,ACC_245,500.35,5,Grocery,Domestic,4,1,0,1791,7197.19,0.16,8.53,0.32,0,0.37,0
TXN_10887,ACC_997,6628.31,21,Grocery,International_HighRisk,8,0,0,1322,4383.12,0.47,15.61,0.8,2,0.87,1
TXN_10888,ACC_854,137.96,8,Travel,International_LowRisk,4,1,0,638,1503.88,0.17,16.16,0.36,0,0.13,0
TXN_10889,ACC_287,68.57,2,Grocery,Domestic,22,0,0,2057,9010.81,0.39,7.35,0.28,2,0.2,0
TXN_10890,ACC_465,60.52,3,Travel,Domestic,14,0,0,413,8391.74,0.16,11.47,0.43,0,0.06,0
TXN_10891,ACC_390,259.55,4,Grocery,Domestic,16,0,0,46,6953.37,0.31,14.27,0.32,0,0.36,0
TXN_10892,ACC_684,48.67,2,Grocery,Online_Unverified,7,0,0,136,5376.88,0.46,7.04,0.52,1,0.17,0
TXN_10893,ACC_796,110.97,3,Grocery,Domestic,3,1,0,1915,7603.77,0.47,4.61,0.15,0,0.09,0
TXN_10894,ACC_775,237.74,1,Utilities,International_LowRisk,8,0,0,209,7860.46,0.34,5.14,0.27,0,0.18,0
TXN_10895,ACC_563,184.59,3,Grocery,International_LowRisk,23,1,0,229,8799.34,0.22,4.22,0.19,0,0.24,0
TXN_10896,ACC_389,21.03,7,Grocery,Domestic,2,1,0,1075,7093.15,0.26,8.37,0.51,0,0.23,0
TXN_10897,ACC_889,3675.19,32,Wire_Transfer,Domestic,6,0,1,1197,8877.19,0.74,13.27,0.66,4,0.71,1
TXN_10898,ACC_762,149.96,7,Luxury_Goods,International_LowRisk,3,1,0,1300,10198.72,0.19,5.62,0.28,0,0.09,0
TXN_10899,ACC_717,150.31,8,Grocery,International_LowRisk,11,0,0,1619,7146.37,0.37,11.73,0.58,0,0.34,0
TXN_10900,ACC_676,197.5,3,Electronics,Domestic,13,0,0,1774,9067.63,0.17,13.34,0.52,0,0.28,0
TXN_10901,ACC_625,243.34,3,Grocery,Domestic,7,0,0,2189,4110.95,0.26,12.9,0.42,1,0.12,0
TXN_10902,ACC_637,38.21,8,Grocery,Domestic,2,1,0,553,7071.61,0.47,6.65,0.35,0,0.1,0
TXN_10903,ACC_407,1045.18,25,Crypto_Exchange,Domestic,9,0,0,214,7290.84,0.81,6.91,0.82,1,0.9,1
TXN_10904,ACC_625,35.46,5,Grocery,Domestic,3,1,0,2428,4584.86,0.41,7.87,0.4,0,0.28,0
TXN_10905,ACC_615,86.3,3,Grocery,International_LowRisk,14,0,1,215,4582.44,0.25,11.06,0.59,0,0.17,0
TXN_10906,ACC_997,49.89,8,Luxury_Goods,Domestic,23,1,0,1115,3794.98,0.46,5.29,0.23,0,0.37,0
TXN_10907,ACC_992,4240.63,27,Crypto_Exchange,Domestic,2,1,0,3600,7815.53,0.84,12.46,0.71,3,0.95,1
TXN_10908,ACC_789,58.07,1,Grocery,Domestic,0,1,0,1984,6360.94,0.18,5.8,0.25,0,0.08,0
TXN_10909,ACC_514,886.93,17,Wire_Transfer,Online_Unverified,19,0,0,3360,7196.68,0.51,6.46,0.91,5,0.76,1
TXN_10910,ACC_731,27.33,5,Utilities,International_LowRisk,22,0,0,583,4704.34,0.44,8.43,0.56,0,0.08,1
TXN_10911,ACC_214,4233.07,14,Crypto_Exchange,International_LowRisk,6,0,0,2686,3724.26,0.72,4.49,0.87,4,0.81,1
TXN_10912,ACC_248,87.96,4,Electronics,Domestic,20,0,0,3182,8027.72,0.44,16.4,0.38,0,0.36,0
TXN_10913,ACC_585,36.44,8,Utilities,Domestic,4,1,0,1961,7984.92,0.49,5.34,0.44,2,0.28,1
TXN_10914,ACC_560,197.08,7,Electronics,Domestic,18,0,0,62,5224.82,0.37,9.38,0.29,0,0.36,0
TXN_10915,ACC_967,84.1,5,Luxury_Goods,Online_Unverified,15,0,0,1667,7240.42,0.48,7.16,0.48,0,0.13,0
TXN_10916,ACC_705,23.36,1,Luxury_Goods,Online_Unverified,15,0,1,1758,7668.63,0.37,13.01,0.56,0,0.11,0
TXN_10917,ACC_666,1540.43,11,Grocery,International_HighRisk,13,0,0,2580,4488.8,0.6,14.29,0.66,4,0.88,1
TXN_10918,ACC_761,47.15,4,Grocery,International_LowRisk,0,1,1,1824,7220.33,0.36,5.34,0.3,0,0.26,0
TXN_10919,ACC_324,17.05,8,Electronics,International_LowRisk,19,0,0,1231,8204.94,0.44,16.07,0.23,0,0.36,0
TXN_10920,ACC_499,9161.56,19,Travel,International_HighRisk,21,0,0,3305,4041.63,0.5,16.22,0.91,4,0.8,1
TXN_10921,ACC_964,415.09,8,Grocery,Domestic,22,0,0,847,8117.84,0.19,8.73,0.25,0,0.07,0
TXN_10922,ACC_603,26.11,4,Grocery,Domestic,15,0,0,104,5331.09,0.37,9.2,0.59,0,0.14,0
TXN_10923,ACC_367,36.86,2,Utilities,Domestic,16,0,1,496,6918.94,0.25,15.61,0.51,0,0.39,0
TXN_10924,ACC_223,97.4,1,Electronics,Domestic,10,0,0,2311,4530.93,0.4,13.15,0.32,0,0.34,0
TXN_10925,ACC_254,1168.91,30,Wire_Transfer,International_HighRisk,19,0,0,1823,7591.57,0.48,16.45,0.86,1,0.74,1
TXN_10926,ACC_918,2752.14,33,Utilities,International_HighRisk,3,1,0,2527,2156.86,0.77,11.44,0.79,5,0.92,1
TXN_10927,ACC_900,8118.78,11,Wire_Transfer,Domestic,17,0,1,2610,4315.72,0.7,5.17,0.85,2,0.76,1
TXN_10928,ACC_220,558.84,30,Wire_Transfer,Online_Unverified,5,1,0,3151,5992.65,0.53,13.2,0.73,4,0.94,1
TXN_10929,ACC_618,1849.9,18,Utilities,International_HighRisk,4,1,0,533,9383.89,0.83,5.8,0.7,2,0.8,1
TXN_10930,ACC_968,16.04,8,Grocery,Online_Unverified,0,1,1,2098,5475.25,0.31,10.48,0.39,0,0.02,0
TXN_10931,ACC_372,15.9,4,Utilities,International_LowRisk,11,0,0,3116,4725.34,0.3,14.16,0.46,0,0.17,0
TXN_10932,ACC_906,3607.23,22,Grocery,International_HighRisk,13,0,0,3284,8043.59,0.7,14.37,0.73,5,0.68,1
TXN_10933,ACC_798,79.47,2,Utilities,Domestic,4,1,0,1319,5141.54,0.38,6.55,0.53,0,0.11,0
TXN_10934,ACC_890,133.28,3,Grocery,Domestic,1,1,0,266,1500.0,0.32,10.07,0.6,1,0.15,0
TXN_10935,ACC_830,3420.29,29,Luxury_Goods,International_HighRisk,9,0,0,2297,7774.65,0.63,10.15,0.91,6,0.96,1
TXN_10936,ACC_994,40.63,5,Grocery,International_LowRisk,11,0,1,2530,9732.6,0.47,8.19,0.22,1,0.19,0
TXN_10937,ACC_817,380.05,8,Utilities,International_LowRisk,17,0,0,3355,5869.41,0.34,5.24,0.42,0,0.22,0
TXN_10938,ACC_514,3913.86,18,Luxury_Goods,International_HighRisk,2,1,1,3000,4617.95,0.54,6.06,0.91,4,0.77,1
TXN_10939,ACC_836,77.57,2,Luxury_Goods,Domestic,17,0,0,1308,4787.66,0.3,16.31,0.46,0,0.37,0
TXN_10940,ACC_875,146.74,4,Electronics,Domestic,17,0,0,1274,6571.13,0.19,16.07,0.39,0,0.12,0
TXN_10941,ACC_617,38.05,6,Grocery,Domestic,11,0,1,3128,7885.54,0.4,11.68,0.22,0,0.26,0
TXN_10942,ACC_227,282.6,4,Utilities,Domestic,0,1,0,2412,8711.67,0.24,16.35,0.27,0,0.04,0
TXN_10943,ACC_742,2226.54,17,Electronics,International_HighRisk,7,0,0,3244,4907.73,0.53,9.14,0.88,6,0.89,1
TXN_10944,ACC_934,47.04,4,Luxury_Goods,International_LowRisk,22,0,0,2145,4599.87,0.49,8.27,0.54,0,0.02,0
TXN_10945,ACC_942,64.59,7,Luxury_Goods,Domestic,4,1,0,284,6118.26,0.44,13.88,0.44,0,0.01,0
TXN_10946,ACC_233,129.94,7,Utilities,Domestic,11,0,0,2155,6103.61,0.26,8.61,0.41,0,0.03,0
TXN_10947,ACC_992,191.22,8,Grocery,Domestic,13,0,0,1737,9313.87,0.48,10.05,0.3,0,0.33,0
TXN_10948,ACC_247,288.38,2,Utilities,Domestic,14,0,1,1895,5531.76,0.48,14.32,0.14,0,0.36,0
TXN_10949,ACC_864,203.03,7,Grocery,Domestic,3,1,0,1543,6662.56,0.45,4.62,0.5,0,0.09,0
TXN_10950,ACC_141,34.49,5,Utilities,Domestic,9,0,0,144,6424.21,0.38,4.21,0.39,0,0.22,0
TXN_10951,ACC_245,402.37,4,Luxury_Goods,Domestic,9,0,0,3059,7945.65,0.15,12.32,0.17,0,0.03,0
TXN_10952,ACC_225,222.56,5,Utilities,Domestic,1,1,0,1413,6723.6,0.31,10.24,0.37,0,0.02,0
TXN_10953,ACC_586,762.34,24,Crypto_Exchange,International_HighRisk,4,1,0,1917,4122.07,0.76,12.1,0.82,6,0.87,1
TXN_10954,ACC_879,37.71,7,Utilities,Domestic,23,1,0,1649,6400.24,0.21,16.03,0.41,0,0.35,0
TXN_10955,ACC_146,3056.99,10,Travel,International_HighRisk,23,1,1,2926,7537.74,0.55,16.24,0.86,2,0.63,1
TXN_10956,ACC_125,98.63,2,Electronics,International_LowRisk,22,0,0,378,7491.61,0.2,10.84,0.48,0,0.19,0
TXN_10957,ACC_733,109.82,8,Utilities,International_LowRisk,18,0,0,106,6028.17,0.45,14.93,0.31,0,0.04,0
TXN_10958,ACC_644,31.56,8,Grocery,Domestic,6,0,1,2215,5686.23,0.37,8.45,0.15,0,0.29,0
TXN_10959,ACC_511,201.66,3,Electronics,Domestic,0,1,0,3551,7843.89,0.23,5.59,0.42,0,0.1,0
TXN_10960,ACC_491,256.72,5,Grocery,Domestic,3,1,0,1076,7268.4,0.3,6.01,0.16,0,0.24,0
TXN_10961,ACC_257,159.62,6,Grocery,Domestic,5,1,1,2951,7791.18,0.33,10.7,0.15,0,0.31,0
TXN_10962,ACC_499,75.14,2,Grocery,Domestic,10,0,1,1011,6538.76,0.32,10.13,0.35,0,0.34,0
TXN_10963,ACC_700,240.11,2,Grocery,Domestic,16,0,0,1333,12010.44,0.27,6.98,0.3,0,0.33,0
TXN_10964,ACC_516,204.56,1,Grocery,Domestic,20,0,1,2430,5888.78,0.19,6.99,0.27,0,0.2,0
TXN_10965,ACC_352,372.77,7,Luxury_Goods,International_LowRisk,4,1,0,3496,7472.37,0.31,10.9,0.18,0,0.13,0
TXN_10966,ACC_308,67.91,4,Luxury_Goods,Domestic,17,0,0,1765,2601.26,0.28,7.23,0.58,0,0.18,0
TXN_10967,ACC_668,48.48,5,Utilities,Domestic,14,0,0,715,9354.61,0.22,8.23,0.48,0,0.19,1
TXN_10968,ACC_593,114.54,6,Grocery,Domestic,21,0,0,901,5661.13,0.17,14.66,0.47,0,0.09,0
TXN_10969,ACC_622,41.51,5,Grocery,Domestic,17,0,0,2890,7755.21,0.4,5.58,0.28,0,0.35,0
TXN_10970,ACC_243,38.6,6,Luxury_Goods,Online_Unverified,13,0,1,1433,5940.99,0.22,15.8,0.14,1,0.2,0
TXN_10971,ACC_870,465.04,6,Luxury_Goods,Domestic,21,0,0,2485,8347.02,0.34,12.24,0.56,0,0.16,0
TXN_10972,ACC_808,557.56,1,Grocery,Online_Unverified,19,0,0,1722,4398.75,0.17,5.42,0.44,0,0.11,0
TXN_10973,ACC_813,15.47,2,Luxury_Goods,International_LowRisk,17,0,1,3438,2677.37,0.43,5.89,0.5,0,0.4,0
TXN_10974,ACC_555,55.2,6,Electronics,Domestic,12,0,0,3467,6685.96,0.34,4.97,0.48,0,0.16,0
TXN_10975,ACC_813,17.18,8,Travel,Domestic,11,0,0,3073,8832.74,0.48,9.83,0.31,0,0.05,1
TXN_10976,ACC_387,68.87,5,Electronics,International_LowRisk,6,0,1,935,7561.95,0.42,6.1,0.54,0,0.05,0
TXN_10977,ACC_605,101.16,4,Travel,Domestic,15,0,0,3393,8863.14,0.48,4.63,0.41,0,0.2,0
TXN_10978,ACC_213,727.41,14,Wire_Transfer,Domestic,15,0,1,3056,11187.31,0.75,13.04,0.66,6,0.67,0
TXN_10979,ACC_798,32.55,2,Electronics,Domestic,18,0,1,2364,5125.97,0.26,7.18,0.18,0,0.34,0
TXN_10980,ACC_635,95.55,5,Luxury_Goods,Domestic,21,0,1,3647,3798.89,0.17,5.78,0.59,0,0.17,0
TXN_10981,ACC_537,21.51,6,Electronics,Online_Unverified,1,1,0,1696,12653.72,0.44,11.02,0.13,0,0.25,0
TXN_10982,ACC_796,37.48,4,Utilities,Domestic,16,0,0,1750,9220.23,0.36,6.63,0.26,0,0.09,0
TXN_10983,ACC_423,29.84,1,Grocery,Domestic,2,1,0,954,5137.24,0.43,5.7,0.11,2,0.39,0
TXN_10984,ACC_533,33.89,5,Travel,Online_Unverified,6,0,1,2591,8435.65,0.42,15.72,0.42,0,0.28,0
TXN_10985,ACC_591,156.29,5,Utilities,Domestic,20,0,0,1969,4956.46,0.44,15.5,0.22,0,0.07,0
TXN_10986,ACC_448,4176.93,10,Crypto_Exchange,International_HighRisk,16,0,0,2567,9719.04,0.55,8.22,0.96,5,0.64,1
TXN_10987,ACC_549,76.75,1,Luxury_Goods,International_LowRisk,18,0,1,1575,3122.99,0.19,13.66,0.35,1,0.03,0
TXN_10988,ACC_968,210.05,8,Electronics,International_LowRisk,1,1,0,2531,4259.91,0.28,5.89,0.28,0,0.07,0
TXN_10989,ACC_167,207.21,7,Grocery,Domestic,1,1,0,2558,7035.69,0.28,5.52,0.2,0,0.29,0
TXN_10990,ACC_338,15424.02,20,Wire_Transfer,International_LowRisk,19,0,1,3286,4852.93,0.68,15.39,0.78,4,0.9,1
TXN_10991,ACC_538,3326.81,29,Wire_Transfer,International_LowRisk,10,0,0,1889,9202.23,0.79,14.84,0.77,1,0.67,1
TXN_10992,ACC_629,284.29,2,Grocery,Domestic,3,1,1,3473,9085.49,0.34,13.26,0.15,0,0.37,0
TXN_10993,ACC_686,184.73,8,Grocery,Domestic,11,0,0,593,5602.91,0.43,9.8,0.18,0,0.25,0
TXN_10994,ACC_161,37.94,6,Grocery,Domestic,16,0,0,2246,6977.11,0.29,10.87,0.11,0,0.14,0
TXN_10995,ACC_250,130.98,1,Utilities,International_LowRisk,9,0,0,2723,6506.3,0.23,16.27,0.52,0,0.27,0
TXN_10996,ACC_158,858.58,21,Grocery,International_HighRisk,17,0,0,830,8959.98,0.59,15.6,0.86,3,0.72,1
TXN_10997,ACC_305,23.15,8,Electronics,Domestic,2,1,0,1944,5020.46,0.38,14.55,0.4,0,0.22,0
TXN_10998,ACC_439,1258.95,21,Wire_Transfer,Domestic,10,0,0,694,3830.78,0.75,12.92,0.84,3,0.92,1
TXN_10999,ACC_207,42.91,1,Utilities,International_LowRisk,1,1,0,2869,6396.95,0.3,5.78,0.53,0,0.23,0
TXN_11000,ACC_738,74.2,7,Grocery,Domestic,10,0,0,784,7506.18,0.45,15.02,0.26,0,0.38,0
TXN_11001,ACC_106,66.73,3,Utilities,Domestic,0,1,0,826,5911.09,0.26,10.07,0.46,0,0.04,0
TXN_11002,ACC_883,195.56,3,Utilities,Online_Unverified,6,0,1,1103,9405.51,0.28,8.59,0.32,0,0.16,0
TXN_11003,ACC_447,3112.52,34,Crypto_Exchange,Domestic,6,0,1,444,4104.07,0.66,7.47,0.77,3,0.92,1
TXN_11004,ACC_121,9982.37,11,Crypto_Exchange,Domestic,20,0,0,891,8274.16,0.71,4.37,0.84,3,0.88,1
TXN_11005,ACC_412,130.51,7,Utilities,Domestic,11,0,0,297,6270.4,0.28,9.83,0.37,1,0.21,0
TXN_11006,ACC_233,21.5,6,Luxury_Goods,Domestic,12,0,0,2635,7633.54,0.34,10.36,0.46,0,0.02,0
TXN_11007,ACC_147,48.43,3,Luxury_Goods,Domestic,17,0,0,248,2908.71,0.22,7.09,0.18,0,0.3,0
TXN_11008,ACC_386,4127.07,14,Wire_Transfer,International_HighRisk,18,0,0,363,5839.82,0.62,4.91,0.92,6,0.85,1
TXN_11009,ACC_903,53.37,7,Utilities,International_LowRisk,2,1,1,2672,6517.57,0.4,4.47,0.4,0,0.39,0
TXN_11010,ACC_483,116.06,8,Utilities,Domestic,10,0,0,2056,6024.63,0.34,9.73,0.58,0,0.37,0
TXN_11011,ACC_695,363.09,4,Utilities,Online_Unverified,18,0,0,861,6128.15,0.31,9.69,0.13,0,0.27,0
TXN_11012,ACC_340,119.71,6,Utilities,Domestic,12,0,0,377,3301.21,0.33,14.38,0.18,0,0.15,0
TXN_11013,ACC_186,145.88,8,Grocery,Domestic,7,0,0,1407,7962.0,0.47,16.1,0.57,0,0.14,0
TXN_11014,ACC_578,279.69,7,Utilities,Domestic,15,0,0,1839,7576.87,0.16,7.08,0.37,0,0.24,0
TXN_11015,ACC_760,88.86,2,Grocery,Online_Unverified,9,0,0,962,7498.19,0.41,5.1,0.38,0,0.26,0
TXN_11016,ACC_173,79.06,6,Utilities,Domestic,10,0,1,3082,3115.46,0.5,7.47,0.45,0,0.3,0
TXN_11017,ACC_799,2913.36,35,Crypto_Exchange,Domestic,19,0,0,3060,7958.13,0.79,6.54,0.8,6,0.73,1
TXN_11018,ACC_656,7732.45,19,Gambling,Domestic,9,0,0,1691,7202.33,0.58,7.93,0.94,4,0.62,1
TXN_11019,ACC_941,101.11,3,Electronics,International_LowRisk,15,0,0,962,5889.62,0.27,6.49,0.12,1,0.38,0
TXN_11020,ACC_867,81.36,8,Grocery,Domestic,18,0,0,1919,8593.82,0.42,10.31,0.56,0,0.16,0
TXN_11021,ACC_187,549.51,8,Grocery,Domestic,22,0,0,2317,4142.15,0.24,15.84,0.13,0,0.19,0
TXN_11022,ACC_242,189.73,6,Electronics,Domestic,23,1,1,1746,6060.66,0.4,15.77,0.4,0,0.11,0
TXN_11023,ACC_870,271.08,1,Utilities,International_LowRisk,17,0,0,161,4512.82,0.35,5.58,0.49,0,0.21,0
TXN_11024,ACC_257,105.48,7,Travel,Online_Unverified,18,0,0,866,6771.85,0.4,4.41,0.11,2,0.11,0
TXN_11025,ACC_165,123.55,8,Utilities,Domestic,3,1,0,1277,6669.04,0.32,14.51,0.58,0,0.22,0
TXN_11026,ACC_206,706.22,1,Electronics,Domestic,22,0,0,314,5072.83,0.47,6.39,0.26,0,0.18,0
TXN_11027,ACC_495,129.68,8,Grocery,Domestic,21,0,0,2153,8278.31,0.27,15.86,0.12,0,0.17,1
TXN_11028,ACC_434,1592.14,12,Wire_Transfer,Domestic,5,1,0,1743,4256.5,0.67,4.88,0.67,5,0.92,1
TXN_11029,ACC_589,341.23,4,Luxury_Goods,Domestic,6,0,1,3380,6996.65,0.44,12.92,0.43,0,0.31,0
TXN_11030,ACC_586,325.29,8,Grocery,Domestic,9,0,0,60,6656.24,0.33,5.59,0.16,0,0.21,0
TXN_11031,ACC_556,122.72,8,Grocery,Domestic,7,0,0,2389,6420.21,0.15,15.88,0.41,0,0.2,0
TXN_11032,ACC_193,2193.56,34,Grocery,International_HighRisk,14,0,0,3275,3691.52,0.69,7.74,0.89,6,0.77,1
TXN_11033,ACC_404,2351.56,13,Utilities,International_HighRisk,5,1,0,3033,5984.76,0.5,6.77,0.97,5,0.68,1
TXN_11034,ACC_542,196.95,2,Utilities,Online_Unverified,5,1,0,208,6360.73,0.32,4.12,0.14,0,0.09,0
